customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-006113,Male,0,Yes,No,52,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,86.93,4622.08,No
CUST-006114,Female,0,No,No,48,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Mailed check,76.73,3744.07,Yes
CUST-006115,Male,0,Yes,No,37,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,91.73,3261.72,No
CUST-006116,Male,0,Yes,No,45,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,65.47,2871.65,No
CUST-006117,Female,0,No,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,34.74,571.65,No
CUST-006118,Male,0,Yes,Yes,13,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,94.71,1289.71,Yes
CUST-006119,Female,0,No,No,58,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),60.07,3484.66,No
CUST-006120,Male,0,Yes,Yes,49,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,96.43,4900.48,Yes
CUST-006121,Male,1,No,Yes,71,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,70.2,5089.11,Yes
CUST-006122,Female,0,No,Yes,68,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,98.89,6419.05,Yes
CUST-006123,Female,1,Yes,No,26,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),66.26,1739.36,No
CUST-006124,Male,0,No,Yes,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),28.98,970.68,No
CUST-006125,Male,0,No,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,33.28,1980.53,Yes
CUST-006126,Male,0,Yes,No,0,No,No phone service,DSL,No,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),58.89,57.48,Yes
CUST-006127,Male,0,No,No,63,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,68.47,4524.98,Yes
CUST-006128,Female,0,No,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),37.74,432.49,Yes
CUST-006129,Male,1,Yes,No,19,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),78.02,1457.2,Yes
CUST-006130,Male,0,No,No,35,No,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.44,3209.77,Yes
CUST-006131,Male,0,Yes,Yes,51,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),61.77,3050.11,Yes
CUST-006132,Male,0,Yes,Yes,25,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),89.98,2208.83,Yes
CUST-006133,Female,1,Yes,No,68,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.78,5588.7,Yes
CUST-006134,Male,0,No,No,57,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,36.37,2160.69,Yes
CUST-006135,Female,0,No,No,54,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Mailed check,93.3,5068.71,Yes
CUST-006136,Male,0,Yes,Yes,56,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),67.41,3931.77,No
CUST-006137,Male,1,Yes,No,2,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),64.77,126.11,No
CUST-006138,Female,0,Yes,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),30.87,1867.69,Yes
CUST-006139,Male,0,No,No,44,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,101.17,4276.58,Yes
CUST-006140,Male,0,Yes,Yes,13,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,89.01,1188.18,Yes
CUST-006141,Male,0,Yes,No,56,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,No,Credit card (automatic),67.51,3865.01,No
CUST-006142,Male,0,Yes,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),39.92,291.22,Yes
CUST-006143,Female,0,Yes,No,45,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,78.12,3641.27,Yes
CUST-006144,Female,0,No,Yes,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),30.71,1309.95,No
CUST-006145,Male,1,No,No,2,No,No phone service,DSL,No,No,Yes,Yes,Yes,No,One year,No,Credit card (automatic),64.77,134.7,Yes
CUST-006146,Female,1,Yes,No,27,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,No,Mailed check,65.82,1805.87,Yes
CUST-006147,Female,1,No,No,8,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,69.3,576.88,Yes
CUST-006148,Female,1,Yes,No,69,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,No,Electronic check,78.6,5389.56,Yes
CUST-006149,Male,0,No,No,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),34.14,1984.37,No
CUST-006150,Female,1,Yes,Yes,72,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,89.77,6762.1,No
CUST-006151,Male,1,Yes,Yes,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),36.67,1238.78,Yes
CUST-006152,Female,0,No,No,23,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,97.59,2226.29,No
CUST-006153,Female,0,Yes,No,69,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,Yes,Electronic check,61.31,4245.57,Yes
CUST-006154,Male,0,No,No,22,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),93.84,1998.18,Yes
CUST-006155,Male,0,Yes,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),27.46,807.64,No
CUST-006156,Female,0,Yes,Yes,9,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,83.31,712.88,Yes
CUST-006157,Male,0,No,Yes,59,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),58.28,3590.81,No
CUST-006158,Female,0,Yes,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),36.47,279.26,No
CUST-006159,Female,0,Yes,No,2,No,No phone service,Fiber optic,Yes,Yes,No,No,No,No,Two year,No,Electronic check,73.52,153.95,Yes
CUST-006160,Male,0,No,Yes,60,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,27.15,1692.71,Yes
CUST-006161,Male,1,Yes,No,61,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,No,Credit card (automatic),78.12,4734.86,Yes
CUST-006162,Male,0,No,No,62,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Mailed check,69.66,4224.99,No
CUST-006163,Male,0,Yes,Yes,62,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Two year,No,Electronic check,94.5,6077.46,No
CUST-006164,Male,0,No,Yes,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,32.84,322.99,No
CUST-006165,Male,1,No,No,26,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,26.8,663.52,No
CUST-006166,Female,1,Yes,Yes,55,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,86.39,4748.85,Yes
CUST-006167,Male,0,No,Yes,22,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),67.71,1544.39,No
CUST-006168,Female,0,No,Yes,56,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Mailed check,72.78,4185.9,No
CUST-006169,Female,0,No,Yes,66,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,60.65,4108.66,No
CUST-006170,Female,0,Yes,No,70,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,No,Electronic check,88.35,6040.95,No
CUST-006171,Female,0,No,Yes,56,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,92.92,5012.36,No
CUST-006172,Male,0,No,No,58,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,66.33,3837.64,No
CUST-006173,Female,0,No,No,43,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,95.86,4086.42,Yes
CUST-006174,Male,0,No,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,39.25,191.28,Yes
CUST-006175,Male,0,No,Yes,31,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),55.05,1738.37,Yes
CUST-006176,Male,0,No,No,69,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,89.45,6261.56,Yes
CUST-006177,Female,0,No,No,66,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,71.33,4657.14,Yes
CUST-006178,Female,0,No,No,17,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),102.79,1760.37,Yes
CUST-006179,Female,0,No,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),28.89,1576.21,No
CUST-006180,Female,0,Yes,No,22,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),79.04,1783.41,Yes
CUST-006181,Male,1,No,Yes,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,32.16,960.3,No
CUST-006182,Female,0,Yes,Yes,47,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,59.51,2849.35,No
CUST-006183,Male,0,No,No,36,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Mailed check,84.91,3030.02,Yes
CUST-006184,Female,0,No,Yes,44,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,No,Credit card (automatic),66.83,3060.0,No
CUST-006185,Male,0,No,No,7,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),98.18,685.27,Yes
CUST-006186,Female,1,Yes,Yes,21,No,No phone service,DSL,No,No,No,No,No,Yes,One year,Yes,Electronic check,57.84,1264.54,No
CUST-006187,Male,0,No,No,59,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,107.42,6551.63,Yes
CUST-006188,Female,0,Yes,No,45,Yes,No,DSL,No,No,No,No,No,Yes,Two year,Yes,Electronic check,70.23,3189.51,Yes
CUST-006189,Male,0,No,No,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),40.4,2499.67,No
CUST-006190,Male,0,No,No,70,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,58.58,4113.83,No
CUST-006191,Female,1,No,Yes,25,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,75.7,1878.74,Yes
CUST-006192,Male,0,Yes,Yes,19,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Mailed check,110.3,2150.73,No
CUST-006193,Male,0,No,No,22,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),89.32,1883.65,Yes
CUST-006194,Male,0,Yes,Yes,41,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,24.69,1021.8,Yes
CUST-006195,Male,0,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,33.63,610.14,No
CUST-006196,Male,0,No,No,28,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),83.74,2402.02,Yes
CUST-006197,Female,1,No,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),34.01,390.64,Yes
CUST-006198,Male,0,Yes,No,28,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,82.61,2325.67,Yes
CUST-006199,Male,0,Yes,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,34.89,2306.09,No
CUST-006200,Male,1,No,No,30,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,98.91,2924.5,No
CUST-006201,Female,0,No,Yes,55,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),65.17,3542.73,No
CUST-006202,Female,0,Yes,No,31,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),95.67,2940.01,Yes
CUST-006203,Male,0,No,Yes,31,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Mailed check,86.36,2640.08,Yes
CUST-006204,Male,0,Yes,No,48,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),64.08,3075.46,Yes
CUST-006205,Male,0,Yes,Yes,8,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,73.99,563.23,No
CUST-006206,Female,0,No,No,25,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),89.32,2343.58,Yes
CUST-006207,Female,0,No,No,10,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,No,Electronic check,77.7,749.08,Yes
CUST-006208,Female,1,No,Yes,14,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,92.53,1243.13,Yes
CUST-006209,Male,0,Yes,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,37.23,1969.12,Yes
CUST-006210,Female,0,No,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),38.24,455.15,No
CUST-006211,Male,1,No,No,14,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,86.82,1266.93,Yes
CUST-006212,Female,0,No,No,41,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),90.84,3640.93,Yes
CUST-006213,Female,0,Yes,No,25,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Bank transfer (automatic),90.45,2289.33,No
CUST-006214,Male,0,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),31.3,244.67,Yes
CUST-006215,Female,0,Yes,No,69,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Mailed check,86.41,6163.43,Yes
CUST-006216,Female,0,No,Yes,67,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Mailed check,88.92,6200.11,No
CUST-006217,Male,0,No,No,42,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,99.82,4368.33,Yes
CUST-006218,Male,0,Yes,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,38.83,1425.05,No
CUST-006219,Male,0,Yes,No,59,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Electronic check,81.36,4773.05,No
CUST-006220,Female,0,No,No,71,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,74.45,5252.45,Yes
CUST-006221,Male,0,No,No,7,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,89.76,653.1,Yes
CUST-006222,Male,0,Yes,Yes,7,Yes,No,DSL,No,No,No,No,No,Yes,Two year,Yes,Electronic check,56.44,409.87,No
CUST-006223,Female,0,Yes,Yes,24,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,63.71,1587.31,Yes
CUST-006224,Male,0,No,No,22,No,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,88.06,1870.53,Yes
CUST-006225,Male,0,Yes,Yes,65,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,87.52,5719.36,Yes
CUST-006226,Female,1,No,Yes,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,38.51,1388.54,Yes
CUST-006227,Female,0,No,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,31.15,1786.72,No
CUST-006228,Female,0,Yes,No,48,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),97.4,4627.12,Yes
CUST-006229,Male,1,No,No,52,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Two year,No,Electronic check,71.7,3718.45,No
CUST-006230,Male,1,No,No,69,Yes,No,DSL,No,No,No,Yes,Yes,No,One year,Yes,Electronic check,61.32,4044.32,No
CUST-006231,Male,0,No,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,36.05,1458.16,No
CUST-006232,Female,0,No,Yes,56,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,73.84,4252.3,Yes
CUST-006233,Male,0,Yes,No,19,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,No,Credit card (automatic),75.44,1398.92,No
CUST-006234,Male,0,Yes,No,18,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),95.12,1769.38,Yes
CUST-006235,Female,0,No,No,42,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),68.62,2780.64,Yes
CUST-006236,Female,0,Yes,No,65,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,76.01,5047.3,Yes
CUST-006237,Female,0,Yes,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),30.81,91.27,No
CUST-006238,Male,0,Yes,No,36,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,91.37,3242.44,No
CUST-006239,Female,1,No,Yes,14,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),85.71,1259.89,No
CUST-006240,Male,0,Yes,Yes,64,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),72.93,4595.23,Yes
CUST-006241,Female,0,No,No,37,Yes,No,DSL,No,No,No,Yes,Yes,No,Two year,No,Electronic check,72.26,2653.66,No
CUST-006242,Male,0,No,Yes,3,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,No,Electronic check,72.64,227.1,No
CUST-006243,Female,0,Yes,Yes,0,No,No phone service,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,88.91,87.15,Yes
CUST-006244,Male,0,No,No,46,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,66.42,3195.65,Yes
CUST-006245,Female,0,Yes,No,16,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),95.15,1509.89,No
CUST-006246,Male,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),79.61,233.65,Yes
CUST-006247,Female,0,No,Yes,11,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,93.72,992.06,No
CUST-006248,Male,0,No,No,11,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,No,Bank transfer (automatic),52.94,580.31,Yes
CUST-006249,Male,0,No,No,25,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,87.61,2151.67,Yes
CUST-006250,Male,0,No,No,52,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),96.23,4988.07,Yes
CUST-006251,Female,0,No,No,62,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,59.74,3838.94,No
CUST-006252,Male,0,No,No,38,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),92.85,3703.5,No
CUST-006253,Male,0,Yes,Yes,69,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Electronic check,75.36,5163.31,No
CUST-006254,Female,0,No,No,57,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),88.04,4936.06,Yes
CUST-006255,Male,0,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),32.49,406.98,Yes
CUST-006256,Male,0,Yes,No,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,36.18,1822.82,No
CUST-006257,Female,0,No,No,16,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,85.15,1348.84,Yes
CUST-006258,Female,0,No,No,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,31.45,2184.82,No
